# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84933%20TRINITY_DN44455_c0_g1_i14%7Cm.84933%20type%3Acomplete%20len%3A668%20(-)	TRINITY_DN44455_c0_g1_i14|g.84933	TRINITY_DN44455_c0_g1_i14|m.84933	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84934%20TRINITY_DN44455_c0_g1_i14%7Cm.84934%20type%3Acomplete%20len%3A481%20(%2B)	TRINITY_DN44455_c0_g1_i14|g.84934	TRINITY_DN44455_c0_g1_i14|m.84934	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84936%20TRINITY_DN44455_c0_g1_i14%7Cm.84936%20type%3Acomplete%20len%3A207%20(%2B)	TRINITY_DN44455_c0_g1_i14|g.84936	TRINITY_DN44455_c0_g1_i14|m.84936	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84937%20TRINITY_DN44455_c0_g1_i14%7Cm.84937%20type%3Acomplete%20len%3A184%20(-)	TRINITY_DN44455_c0_g1_i14|g.84937	TRINITY_DN44455_c0_g1_i14|m.84937	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84941%20TRINITY_DN44455_c0_g1_i14%7Cm.84941%20type%3A5prime_partial%20len%3A110%20(%2B)	TRINITY_DN44455_c0_g1_i14|g.84941	TRINITY_DN44455_c0_g1_i14|m.84941	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i14%7Cg.84942%20TRINITY_DN44455_c0_g1_i14%7Cm.84942%20type%3Acomplete%20len%3A108%20(-)	TRINITY_DN44455_c0_g1_i14|g.84942	TRINITY_DN44455_c0_g1_i14|m.84942	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84943%20TRINITY_DN44455_c0_g1_i17%7Cm.84943%20type%3Acomplete%20len%3A988%20(-)	TRINITY_DN44455_c0_g1_i17|g.84943	TRINITY_DN44455_c0_g1_i17|m.84943	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84944%20TRINITY_DN44455_c0_g1_i17%7Cm.84944%20type%3A5prime_partial%20len%3A470%20(%2B)	TRINITY_DN44455_c0_g1_i17|g.84944	TRINITY_DN44455_c0_g1_i17|m.84944	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84945%20TRINITY_DN44455_c0_g1_i17%7Cm.84945%20type%3Acomplete%20len%3A248%20(%2B)	TRINITY_DN44455_c0_g1_i17|g.84945	TRINITY_DN44455_c0_g1_i17|m.84945	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84948%20TRINITY_DN44455_c0_g1_i17%7Cm.84948%20type%3A5prime_partial%20len%3A112%20(-)	TRINITY_DN44455_c0_g1_i17|g.84948	TRINITY_DN44455_c0_g1_i17|m.84948	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84949%20TRINITY_DN44455_c0_g1_i17%7Cm.84949%20type%3Acomplete%20len%3A108%20(-)	TRINITY_DN44455_c0_g1_i17|g.84949	TRINITY_DN44455_c0_g1_i17|m.84949	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44455_c0_g1_i17%7Cg.84950%20TRINITY_DN44455_c0_g1_i17%7Cm.84950%20type%3Acomplete%20len%3A108%20(-)	TRINITY_DN44455_c0_g1_i17|g.84950	TRINITY_DN44455_c0_g1_i17|m.84950	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44456_c0_g1_i4%7Cg.86397%20TRINITY_DN44456_c0_g1_i4%7Cm.86397%20type%3Ainternal%20len%3A430%20(-)	TRINITY_DN44456_c0_g1_i4|g.86397	TRINITY_DN44456_c0_g1_i4|m.86397	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
ORF%20TRINITY_DN44457_c0_g5_i2%7Cg.86911%20TRINITY_DN44457_c0_g5_i2%7Cm.86911%20type%3Acomplete%20len%3A194%20(%2B)	TRINITY_DN44457_c0_g5_i2|g.86911	TRINITY_DN44457_c0_g5_i2|m.86911	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44457_c0_g5_i2%7Cg.86912%20TRINITY_DN44457_c0_g5_i2%7Cm.86912%20type%3Acomplete%20len%3A176%20(%2B)	TRINITY_DN44457_c0_g5_i2|g.86912	TRINITY_DN44457_c0_g5_i2|m.86912	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44457_c0_g5_i2%7Cg.86913%20TRINITY_DN44457_c0_g5_i2%7Cm.86913%20type%3Acomplete%20len%3A145%20(-)	TRINITY_DN44457_c0_g5_i2|g.86913	TRINITY_DN44457_c0_g5_i2|m.86913	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44457_c0_g5_i2%7Cg.86914%20TRINITY_DN44457_c0_g5_i2%7Cm.86914%20type%3A5prime_partial%20len%3A122%20(%2B)	TRINITY_DN44457_c0_g5_i2|g.86914	TRINITY_DN44457_c0_g5_i2|m.86914	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44462_c0_g4_i14%7Cg.86545%20TRINITY_DN44462_c0_g4_i14%7Cm.86545%20type%3Acomplete%20len%3A226%20(%2B)	TRINITY_DN44462_c0_g4_i14|g.86545	TRINITY_DN44462_c0_g4_i14|m.86545	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORF%20TRINITY_DN44462_c0_g4_i14%7Cg.86547%20TRINITY_DN44462_c0_g4_i14%7Cm.86547%20type%3A5prime_partial%20len%3A105%20(%2B)	TRINITY_DN44462_c0_g4_i14|g.86547	TRINITY_DN44462_c0_g4_i14|m.86547	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44462_c0_g6_i8%7Cg.86553%20TRINITY_DN44462_c0_g6_i8%7Cm.86553%20type%3A5prime_partial%20len%3A227%20(-)	TRINITY_DN44462_c0_g6_i8|g.86553	TRINITY_DN44462_c0_g6_i8|m.86553	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44463_c5_g12_i1%7Cg.85005%20TRINITY_DN44463_c5_g12_i1%7Cm.85005%20type%3Ainternal%20len%3A249%20(-)	TRINITY_DN44463_c5_g12_i1|g.85005	TRINITY_DN44463_c5_g12_i1|m.85005	protein_coding	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ORF%20TRINITY_DN44463_c5_g15_i1%7Cg.85007%20TRINITY_DN44463_c5_g15_i1%7Cm.85007%20type%3Ainternal%20len%3A125%20(-)	TRINITY_DN44463_c5_g15_i1|g.85007	TRINITY_DN44463_c5_g15_i1|m.85007	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
ORF%20TRINITY_DN44463_c5_g15_i1%7Cg.85011%20TRINITY_DN44463_c5_g15_i1%7Cm.85011%20type%3A5prime_partial%20len%3A120%20(-)	TRINITY_DN44463_c5_g15_i1|g.85011	TRINITY_DN44463_c5_g15_i1|m.85011	protein_coding	0	1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
ORF%20TRINITY_DN44463_c5_g2_i1%7Cg.84998%20TRINITY_DN44463_c5_g2_i1%7Cm.84998%20type%3A3prime_partial%20len%3A182%20(-)	TRINITY_DN44463_c5_g2_i1|g.84998	TRINITY_DN44463_c5_g2_i1|m.84998	protein_coding	0	3	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86460%20TRINITY_DN44465_c0_g3_i11%7Cm.86460%20type%3Acomplete%20len%3A903%20(-)	TRINITY_DN44465_c0_g3_i11|g.86460	TRINITY_DN44465_c0_g3_i11|m.86460	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86461%20TRINITY_DN44465_c0_g3_i11%7Cm.86461%20type%3Acomplete%20len%3A491%20(-)	TRINITY_DN44465_c0_g3_i11|g.86461	TRINITY_DN44465_c0_g3_i11|m.86461	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86462%20TRINITY_DN44465_c0_g3_i11%7Cm.86462%20type%3Acomplete%20len%3A421%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86462	TRINITY_DN44465_c0_g3_i11|m.86462	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86463%20TRINITY_DN44465_c0_g3_i11%7Cm.86463%20type%3Acomplete%20len%3A407%20(-)	TRINITY_DN44465_c0_g3_i11|g.86463	TRINITY_DN44465_c0_g3_i11|m.86463	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86464%20TRINITY_DN44465_c0_g3_i11%7Cm.86464%20type%3Acomplete%20len%3A217%20(-)	TRINITY_DN44465_c0_g3_i11|g.86464	TRINITY_DN44465_c0_g3_i11|m.86464	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86465%20TRINITY_DN44465_c0_g3_i11%7Cm.86465%20type%3Acomplete%20len%3A203%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86465	TRINITY_DN44465_c0_g3_i11|m.86465	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86466%20TRINITY_DN44465_c0_g3_i11%7Cm.86466%20type%3Acomplete%20len%3A202%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86466	TRINITY_DN44465_c0_g3_i11|m.86466	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86467%20TRINITY_DN44465_c0_g3_i11%7Cm.86467%20type%3Acomplete%20len%3A174%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86467	TRINITY_DN44465_c0_g3_i11|m.86467	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86469%20TRINITY_DN44465_c0_g3_i11%7Cm.86469%20type%3Acomplete%20len%3A146%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86469	TRINITY_DN44465_c0_g3_i11|m.86469	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i11%7Cg.86470%20TRINITY_DN44465_c0_g3_i11%7Cm.86470%20type%3Acomplete%20len%3A109%20(%2B)	TRINITY_DN44465_c0_g3_i11|g.86470	TRINITY_DN44465_c0_g3_i11|m.86470	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86479%20TRINITY_DN44465_c0_g3_i14%7Cm.86479%20type%3Acomplete%20len%3A421%20(%2B)	TRINITY_DN44465_c0_g3_i14|g.86479	TRINITY_DN44465_c0_g3_i14|m.86479	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86480%20TRINITY_DN44465_c0_g3_i14%7Cm.86480%20type%3Acomplete%20len%3A407%20(-)	TRINITY_DN44465_c0_g3_i14|g.86480	TRINITY_DN44465_c0_g3_i14|m.86480	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86481%20TRINITY_DN44465_c0_g3_i14%7Cm.86481%20type%3Acomplete%20len%3A217%20(-)	TRINITY_DN44465_c0_g3_i14|g.86481	TRINITY_DN44465_c0_g3_i14|m.86481	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86482%20TRINITY_DN44465_c0_g3_i14%7Cm.86482%20type%3Acomplete%20len%3A202%20(%2B)	TRINITY_DN44465_c0_g3_i14|g.86482	TRINITY_DN44465_c0_g3_i14|m.86482	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86483%20TRINITY_DN44465_c0_g3_i14%7Cm.86483%20type%3Acomplete%20len%3A173%20(%2B)	TRINITY_DN44465_c0_g3_i14|g.86483	TRINITY_DN44465_c0_g3_i14|m.86483	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86484%20TRINITY_DN44465_c0_g3_i14%7Cm.86484%20type%3Acomplete%20len%3A126%20(-)	TRINITY_DN44465_c0_g3_i14|g.86484	TRINITY_DN44465_c0_g3_i14|m.86484	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86485%20TRINITY_DN44465_c0_g3_i14%7Cm.86485%20type%3Acomplete%20len%3A109%20(%2B)	TRINITY_DN44465_c0_g3_i14|g.86485	TRINITY_DN44465_c0_g3_i14|m.86485	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i14%7Cg.86486%20TRINITY_DN44465_c0_g3_i14%7Cm.86486%20type%3A5prime_partial%20len%3A102%20(-)	TRINITY_DN44465_c0_g3_i14|g.86486	TRINITY_DN44465_c0_g3_i14|m.86486	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86488%20TRINITY_DN44465_c0_g3_i16%7Cm.86488%20type%3Acomplete%20len%3A491%20(-)	TRINITY_DN44465_c0_g3_i16|g.86488	TRINITY_DN44465_c0_g3_i16|m.86488	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86489%20TRINITY_DN44465_c0_g3_i16%7Cm.86489%20type%3Acomplete%20len%3A421%20(%2B)	TRINITY_DN44465_c0_g3_i16|g.86489	TRINITY_DN44465_c0_g3_i16|m.86489	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86490%20TRINITY_DN44465_c0_g3_i16%7Cm.86490%20type%3Acomplete%20len%3A407%20(-)	TRINITY_DN44465_c0_g3_i16|g.86490	TRINITY_DN44465_c0_g3_i16|m.86490	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86491%20TRINITY_DN44465_c0_g3_i16%7Cm.86491%20type%3Acomplete%20len%3A228%20(%2B)	TRINITY_DN44465_c0_g3_i16|g.86491	TRINITY_DN44465_c0_g3_i16|m.86491	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86492%20TRINITY_DN44465_c0_g3_i16%7Cm.86492%20type%3Acomplete%20len%3A217%20(-)	TRINITY_DN44465_c0_g3_i16|g.86492	TRINITY_DN44465_c0_g3_i16|m.86492	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86493%20TRINITY_DN44465_c0_g3_i16%7Cm.86493%20type%3Acomplete%20len%3A202%20(%2B)	TRINITY_DN44465_c0_g3_i16|g.86493	TRINITY_DN44465_c0_g3_i16|m.86493	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86494%20TRINITY_DN44465_c0_g3_i16%7Cm.86494%20type%3Acomplete%20len%3A173%20(%2B)	TRINITY_DN44465_c0_g3_i16|g.86494	TRINITY_DN44465_c0_g3_i16|m.86494	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86495%20TRINITY_DN44465_c0_g3_i16%7Cm.86495%20type%3Acomplete%20len%3A109%20(%2B)	TRINITY_DN44465_c0_g3_i16|g.86495	TRINITY_DN44465_c0_g3_i16|m.86495	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44465_c0_g3_i16%7Cg.86496%20TRINITY_DN44465_c0_g3_i16%7Cm.86496%20type%3A5prime_partial%20len%3A107%20(-)	TRINITY_DN44465_c0_g3_i16|g.86496	TRINITY_DN44465_c0_g3_i16|m.86496	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g11_i1%7Cg.86683%20TRINITY_DN44468_c7_g11_i1%7Cm.86683%20type%3Ainternal%20len%3A105%20(%2B)	TRINITY_DN44468_c7_g11_i1|g.86683	TRINITY_DN44468_c7_g11_i1|m.86683	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44468_c7_g11_i1%7Cg.86685%20TRINITY_DN44468_c7_g11_i1%7Cm.86685%20type%3Ainternal%20len%3A105%20(-)	TRINITY_DN44468_c7_g11_i1|g.86685	TRINITY_DN44468_c7_g11_i1|m.86685	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44468_c7_g33_i1%7Cg.86692%20TRINITY_DN44468_c7_g33_i1%7Cm.86692%20type%3Ainternal%20len%3A129%20(%2B)	TRINITY_DN44468_c7_g33_i1|g.86692	TRINITY_DN44468_c7_g33_i1|m.86692	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86656%20TRINITY_DN44468_c7_g7_i2%7Cm.86656%20type%3A3prime_partial%20len%3A1933%20(%2B)	TRINITY_DN44468_c7_g7_i2|g.86656	TRINITY_DN44468_c7_g7_i2|m.86656	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86657%20TRINITY_DN44468_c7_g7_i2%7Cm.86657%20type%3Acomplete%20len%3A532%20(-)	TRINITY_DN44468_c7_g7_i2|g.86657	TRINITY_DN44468_c7_g7_i2|m.86657	protein_coding	0	2	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86658%20TRINITY_DN44468_c7_g7_i2%7Cm.86658%20type%3A5prime_partial%20len%3A510%20(-)	TRINITY_DN44468_c7_g7_i2|g.86658	TRINITY_DN44468_c7_g7_i2|m.86658	protein_coding	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86659%20TRINITY_DN44468_c7_g7_i2%7Cm.86659%20type%3Acomplete%20len%3A430%20(%2B)	TRINITY_DN44468_c7_g7_i2|g.86659	TRINITY_DN44468_c7_g7_i2|m.86659	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86660%20TRINITY_DN44468_c7_g7_i2%7Cm.86660%20type%3Acomplete%20len%3A335%20(-)	TRINITY_DN44468_c7_g7_i2|g.86660	TRINITY_DN44468_c7_g7_i2|m.86660	protein_coding	0	2	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86661%20TRINITY_DN44468_c7_g7_i2%7Cm.86661%20type%3Acomplete%20len%3A247%20(%2B)	TRINITY_DN44468_c7_g7_i2|g.86661	TRINITY_DN44468_c7_g7_i2|m.86661	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86665%20TRINITY_DN44468_c7_g7_i2%7Cm.86665%20type%3Acomplete%20len%3A135%20(%2B)	TRINITY_DN44468_c7_g7_i2|g.86665	TRINITY_DN44468_c7_g7_i2|m.86665	protein_coding	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86667%20TRINITY_DN44468_c7_g7_i2%7Cm.86667%20type%3Acomplete%20len%3A107%20(-)	TRINITY_DN44468_c7_g7_i2|g.86667	TRINITY_DN44468_c7_g7_i2|m.86667	protein_coding	0	2	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86668%20TRINITY_DN44468_c7_g7_i2%7Cm.86668%20type%3Acomplete%20len%3A106%20(%2B)	TRINITY_DN44468_c7_g7_i2|g.86668	TRINITY_DN44468_c7_g7_i2|m.86668	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i2%7Cg.86669%20TRINITY_DN44468_c7_g7_i2%7Cm.86669%20type%3Acomplete%20len%3A104%20(-)	TRINITY_DN44468_c7_g7_i2|g.86669	TRINITY_DN44468_c7_g7_i2|m.86669	protein_coding	0	2	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86670%20TRINITY_DN44468_c7_g7_i3%7Cm.86670%20type%3A3prime_partial%20len%3A1627%20(%2B)	TRINITY_DN44468_c7_g7_i3|g.86670	TRINITY_DN44468_c7_g7_i3|m.86670	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86671%20TRINITY_DN44468_c7_g7_i3%7Cm.86671%20type%3Acomplete%20len%3A532%20(-)	TRINITY_DN44468_c7_g7_i3|g.86671	TRINITY_DN44468_c7_g7_i3|m.86671	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86672%20TRINITY_DN44468_c7_g7_i3%7Cm.86672%20type%3Acomplete%20len%3A430%20(%2B)	TRINITY_DN44468_c7_g7_i3|g.86672	TRINITY_DN44468_c7_g7_i3|m.86672	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86673%20TRINITY_DN44468_c7_g7_i3%7Cm.86673%20type%3Acomplete%20len%3A335%20(-)	TRINITY_DN44468_c7_g7_i3|g.86673	TRINITY_DN44468_c7_g7_i3|m.86673	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86674%20TRINITY_DN44468_c7_g7_i3%7Cm.86674%20type%3Acomplete%20len%3A247%20(%2B)	TRINITY_DN44468_c7_g7_i3|g.86674	TRINITY_DN44468_c7_g7_i3|m.86674	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86680%20TRINITY_DN44468_c7_g7_i3%7Cm.86680%20type%3Acomplete%20len%3A107%20(-)	TRINITY_DN44468_c7_g7_i3|g.86680	TRINITY_DN44468_c7_g7_i3|m.86680	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86681%20TRINITY_DN44468_c7_g7_i3%7Cm.86681%20type%3Acomplete%20len%3A106%20(%2B)	TRINITY_DN44468_c7_g7_i3|g.86681	TRINITY_DN44468_c7_g7_i3|m.86681	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44468_c7_g7_i3%7Cg.86682%20TRINITY_DN44468_c7_g7_i3%7Cm.86682%20type%3Acomplete%20len%3A104%20(-)	TRINITY_DN44468_c7_g7_i3|g.86682	TRINITY_DN44468_c7_g7_i3|m.86682	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44469_c0_g2_i5%7Cg.86093%20TRINITY_DN44469_c0_g2_i5%7Cm.86093%20type%3A5prime_partial%20len%3A446%20(%2B)	TRINITY_DN44469_c0_g2_i5|g.86093	TRINITY_DN44469_c0_g2_i5|m.86093	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44469_c0_g2_i5%7Cg.86094%20TRINITY_DN44469_c0_g2_i5%7Cm.86094%20type%3Acomplete%20len%3A400%20(%2B)	TRINITY_DN44469_c0_g2_i5|g.86094	TRINITY_DN44469_c0_g2_i5|m.86094	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44469_c0_g2_i5%7Cg.86095%20TRINITY_DN44469_c0_g2_i5%7Cm.86095%20type%3Acomplete%20len%3A253%20(%2B)	TRINITY_DN44469_c0_g2_i5|g.86095	TRINITY_DN44469_c0_g2_i5|m.86095	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44469_c0_g2_i5%7Cg.86096%20TRINITY_DN44469_c0_g2_i5%7Cm.86096%20type%3Acomplete%20len%3A133%20(%2B)	TRINITY_DN44469_c0_g2_i5|g.86096	TRINITY_DN44469_c0_g2_i5|m.86096	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
