# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant
ORF%20TRINITY_DN43975_c0_g1_i6%7Cg.59219%20TRINITY_DN43975_c0_g1_i6%7Cm.59219%20type%3Acomplete%20len%3A139%20(%2B)	TRINITY_DN43975_c0_g1_i6|g.59219	TRINITY_DN43975_c0_g1_i6|m.59219	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43975_c0_g1_i6%7Cg.59220%20TRINITY_DN43975_c0_g1_i6%7Cm.59220%20type%3Acomplete%20len%3A139%20(-)	TRINITY_DN43975_c0_g1_i6|g.59220	TRINITY_DN43975_c0_g1_i6|m.59220	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43976_c0_g3_i3%7Cg.59541%20TRINITY_DN43976_c0_g3_i3%7Cm.59541%20type%3A5prime_partial%20len%3A1110%20(%2B)	TRINITY_DN43976_c0_g3_i3|g.59541	TRINITY_DN43976_c0_g3_i3|m.59541	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43976_c0_g3_i3%7Cg.59542%20TRINITY_DN43976_c0_g3_i3%7Cm.59542%20type%3Acomplete%20len%3A314%20(-)	TRINITY_DN43976_c0_g3_i3|g.59542	TRINITY_DN43976_c0_g3_i3|m.59542	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43976_c0_g3_i3%7Cg.59544%20TRINITY_DN43976_c0_g3_i3%7Cm.59544%20type%3Acomplete%20len%3A113%20(%2B)	TRINITY_DN43976_c0_g3_i3|g.59544	TRINITY_DN43976_c0_g3_i3|m.59544	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43976_c0_g3_i3%7Cg.59545%20TRINITY_DN43976_c0_g3_i3%7Cm.59545%20type%3Acomplete%20len%3A103%20(-)	TRINITY_DN43976_c0_g3_i3|g.59545	TRINITY_DN43976_c0_g3_i3|m.59545	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60125%20TRINITY_DN43979_c0_g3_i9%7Cm.60125%20type%3Acomplete%20len%3A939%20(-)	TRINITY_DN43979_c0_g3_i9|g.60125	TRINITY_DN43979_c0_g3_i9|m.60125	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60126%20TRINITY_DN43979_c0_g3_i9%7Cm.60126%20type%3A5prime_partial%20len%3A934%20(%2B)	TRINITY_DN43979_c0_g3_i9|g.60126	TRINITY_DN43979_c0_g3_i9|m.60126	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60127%20TRINITY_DN43979_c0_g3_i9%7Cm.60127%20type%3Acomplete%20len%3A394%20(%2B)	TRINITY_DN43979_c0_g3_i9|g.60127	TRINITY_DN43979_c0_g3_i9|m.60127	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60128%20TRINITY_DN43979_c0_g3_i9%7Cm.60128%20type%3Acomplete%20len%3A394%20(-)	TRINITY_DN43979_c0_g3_i9|g.60128	TRINITY_DN43979_c0_g3_i9|m.60128	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60133%20TRINITY_DN43979_c0_g3_i9%7Cm.60133%20type%3Acomplete%20len%3A124%20(%2B)	TRINITY_DN43979_c0_g3_i9|g.60133	TRINITY_DN43979_c0_g3_i9|m.60133	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43979_c0_g3_i9%7Cg.60134%20TRINITY_DN43979_c0_g3_i9%7Cm.60134%20type%3Acomplete%20len%3A124%20(-)	TRINITY_DN43979_c0_g3_i9|g.60134	TRINITY_DN43979_c0_g3_i9|m.60134	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43988_c0_g3_i3%7Cg.59933%20TRINITY_DN43988_c0_g3_i3%7Cm.59933%20type%3A5prime_partial%20len%3A735%20(%2B)	TRINITY_DN43988_c0_g3_i3|g.59933	TRINITY_DN43988_c0_g3_i3|m.59933	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN43988_c0_g3_i3%7Cg.59934%20TRINITY_DN43988_c0_g3_i3%7Cm.59934%20type%3Acomplete%20len%3A330%20(-)	TRINITY_DN43988_c0_g3_i3|g.59934	TRINITY_DN43988_c0_g3_i3|m.59934	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43988_c0_g3_i3%7Cg.59938%20TRINITY_DN43988_c0_g3_i3%7Cm.59938%20type%3Acomplete%20len%3A137%20(%2B)	TRINITY_DN43988_c0_g3_i3|g.59938	TRINITY_DN43988_c0_g3_i3|m.59938	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN43988_c0_g3_i3%7Cg.59939%20TRINITY_DN43988_c0_g3_i3%7Cm.59939%20type%3Acomplete%20len%3A124%20(-)	TRINITY_DN43988_c0_g3_i3|g.59939	TRINITY_DN43988_c0_g3_i3|m.59939	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43989_c0_g1_i2%7Cg.60140%20TRINITY_DN43989_c0_g1_i2%7Cm.60140%20type%3A5prime_partial%20len%3A983%20(-)	TRINITY_DN43989_c0_g1_i2|g.60140	TRINITY_DN43989_c0_g1_i2|m.60140	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN43989_c0_g1_i2%7Cg.60141%20TRINITY_DN43989_c0_g1_i2%7Cm.60141%20type%3Acomplete%20len%3A380%20(%2B)	TRINITY_DN43989_c0_g1_i2|g.60141	TRINITY_DN43989_c0_g1_i2|m.60141	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43989_c0_g1_i2%7Cg.60143%20TRINITY_DN43989_c0_g1_i2%7Cm.60143%20type%3Acomplete%20len%3A150%20(%2B)	TRINITY_DN43989_c0_g1_i2|g.60143	TRINITY_DN43989_c0_g1_i2|m.60143	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43989_c0_g1_i2%7Cg.60146%20TRINITY_DN43989_c0_g1_i2%7Cm.60146%20type%3Acomplete%20len%3A121%20(-)	TRINITY_DN43989_c0_g1_i2|g.60146	TRINITY_DN43989_c0_g1_i2|m.60146	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN43989_c0_g1_i2%7Cg.60147%20TRINITY_DN43989_c0_g1_i2%7Cm.60147%20type%3Acomplete%20len%3A108%20(-)	TRINITY_DN43989_c0_g1_i2|g.60147	TRINITY_DN43989_c0_g1_i2|m.60147	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN43991_c0_g5_i4%7Cg.58941%20TRINITY_DN43991_c0_g5_i4%7Cm.58941%20type%3A5prime_partial%20len%3A701%20(%2B)	TRINITY_DN43991_c0_g5_i4|g.58941	TRINITY_DN43991_c0_g5_i4|m.58941	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORF%20TRINITY_DN43991_c0_g5_i4%7Cg.58944%20TRINITY_DN43991_c0_g5_i4%7Cm.58944%20type%3Acomplete%20len%3A103%20(%2B)	TRINITY_DN43991_c0_g5_i4|g.58944	TRINITY_DN43991_c0_g5_i4|m.58944	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44000_c0_g3_i1%7Cg.60382%20TRINITY_DN44000_c0_g3_i1%7Cm.60382%20type%3A5prime_partial%20len%3A1459%20(%2B)	TRINITY_DN44000_c0_g3_i1|g.60382	TRINITY_DN44000_c0_g3_i1|m.60382	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORF%20TRINITY_DN44000_c0_g3_i1%7Cg.60384%20TRINITY_DN44000_c0_g3_i1%7Cm.60384%20type%3Acomplete%20len%3A119%20(%2B)	TRINITY_DN44000_c0_g3_i1|g.60384	TRINITY_DN44000_c0_g3_i1|m.60384	protein_coding	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44005_c0_g7_i9%7Cg.59998%20TRINITY_DN44005_c0_g7_i9%7Cm.59998%20type%3A5prime_partial%20len%3A737%20(%2B)	TRINITY_DN44005_c0_g7_i9|g.59998	TRINITY_DN44005_c0_g7_i9|m.59998	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44005_c0_g7_i9%7Cg.59999%20TRINITY_DN44005_c0_g7_i9%7Cm.59999%20type%3Acomplete%20len%3A632%20(%2B)	TRINITY_DN44005_c0_g7_i9|g.59999	TRINITY_DN44005_c0_g7_i9|m.59999	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORF%20TRINITY_DN44005_c0_g7_i9%7Cg.60000%20TRINITY_DN44005_c0_g7_i9%7Cm.60000%20type%3A5prime_partial%20len%3A167%20(-)	TRINITY_DN44005_c0_g7_i9|g.60000	TRINITY_DN44005_c0_g7_i9|m.60000	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44006_c0_g1_i2%7Cg.59606%20TRINITY_DN44006_c0_g1_i2%7Cm.59606%20type%3Acomplete%20len%3A833%20(%2B)	TRINITY_DN44006_c0_g1_i2|g.59606	TRINITY_DN44006_c0_g1_i2|m.59606	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44006_c0_g1_i2%7Cg.59607%20TRINITY_DN44006_c0_g1_i2%7Cm.59607%20type%3Acomplete%20len%3A182%20(-)	TRINITY_DN44006_c0_g1_i2|g.59607	TRINITY_DN44006_c0_g1_i2|m.59607	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44006_c0_g1_i2%7Cg.59608%20TRINITY_DN44006_c0_g1_i2%7Cm.59608%20type%3Acomplete%20len%3A173%20(%2B)	TRINITY_DN44006_c0_g1_i2|g.59608	TRINITY_DN44006_c0_g1_i2|m.59608	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44006_c0_g1_i2%7Cg.59609%20TRINITY_DN44006_c0_g1_i2%7Cm.59609%20type%3Acomplete%20len%3A128%20(%2B)	TRINITY_DN44006_c0_g1_i2|g.59609	TRINITY_DN44006_c0_g1_i2|m.59609	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44021_c1_g2_i1%7Cg.59530%20TRINITY_DN44021_c1_g2_i1%7Cm.59530%20type%3A5prime_partial%20len%3A1016%20(%2B)	TRINITY_DN44021_c1_g2_i1|g.59530	TRINITY_DN44021_c1_g2_i1|m.59530	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44021_c1_g2_i1%7Cg.59531%20TRINITY_DN44021_c1_g2_i1%7Cm.59531%20type%3A3prime_partial%20len%3A102%20(%2B)	TRINITY_DN44021_c1_g2_i1|g.59531	TRINITY_DN44021_c1_g2_i1|m.59531	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44022_c0_g1_i12%7Cg.58876%20TRINITY_DN44022_c0_g1_i12%7Cm.58876%20type%3A5prime_partial%20len%3A842%20(%2B)	TRINITY_DN44022_c0_g1_i12|g.58876	TRINITY_DN44022_c0_g1_i12|m.58876	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ORF%20TRINITY_DN44022_c0_g1_i12%7Cg.58877%20TRINITY_DN44022_c0_g1_i12%7Cm.58877%20type%3Acomplete%20len%3A127%20(%2B)	TRINITY_DN44022_c0_g1_i12|g.58877	TRINITY_DN44022_c0_g1_i12|m.58877	protein_coding	0	1	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44022_c0_g1_i4%7Cg.58865%20TRINITY_DN44022_c0_g1_i4%7Cm.58865%20type%3A5prime_partial%20len%3A530%20(%2B)	TRINITY_DN44022_c0_g1_i4|g.58865	TRINITY_DN44022_c0_g1_i4|m.58865	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44022_c0_g1_i4%7Cg.58866%20TRINITY_DN44022_c0_g1_i4%7Cm.58866%20type%3A5prime_partial%20len%3A346%20(-)	TRINITY_DN44022_c0_g1_i4|g.58866	TRINITY_DN44022_c0_g1_i4|m.58866	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44022_c0_g1_i4%7Cg.58867%20TRINITY_DN44022_c0_g1_i4%7Cm.58867%20type%3Acomplete%20len%3A181%20(-)	TRINITY_DN44022_c0_g1_i4|g.58867	TRINITY_DN44022_c0_g1_i4|m.58867	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44022_c0_g1_i4%7Cg.58868%20TRINITY_DN44022_c0_g1_i4%7Cm.58868%20type%3Acomplete%20len%3A127%20(%2B)	TRINITY_DN44022_c0_g1_i4|g.58868	TRINITY_DN44022_c0_g1_i4|m.58868	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44028_c3_g20_i2%7Cg.66528%20TRINITY_DN44028_c3_g20_i2%7Cm.66528%20type%3Acomplete%20len%3A501%20(%2B)	TRINITY_DN44028_c3_g20_i2|g.66528	TRINITY_DN44028_c3_g20_i2|m.66528	protein_coding	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44028_c3_g20_i2%7Cg.66530%20TRINITY_DN44028_c3_g20_i2%7Cm.66530%20type%3Acomplete%20len%3A143%20(-)	TRINITY_DN44028_c3_g20_i2|g.66530	TRINITY_DN44028_c3_g20_i2|m.66530	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44033_c0_g4_i7%7Cg.67540%20TRINITY_DN44033_c0_g4_i7%7Cm.67540%20type%3Acomplete%20len%3A261%20(%2B)	TRINITY_DN44033_c0_g4_i7|g.67540	TRINITY_DN44033_c0_g4_i7|m.67540	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44033_c0_g4_i7%7Cg.67541%20TRINITY_DN44033_c0_g4_i7%7Cm.67541%20type%3Acomplete%20len%3A261%20(-)	TRINITY_DN44033_c0_g4_i7|g.67541	TRINITY_DN44033_c0_g4_i7|m.67541	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44033_c0_g4_i7%7Cg.67542%20TRINITY_DN44033_c0_g4_i7%7Cm.67542%20type%3A5prime_partial%20len%3A163%20(%2B)	TRINITY_DN44033_c0_g4_i7|g.67542	TRINITY_DN44033_c0_g4_i7|m.67542	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44033_c0_g4_i8%7Cg.67546%20TRINITY_DN44033_c0_g4_i8%7Cm.67546%20type%3A5prime_partial%20len%3A303%20(-)	TRINITY_DN44033_c0_g4_i8|g.67546	TRINITY_DN44033_c0_g4_i8|m.67546	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44033_c0_g4_i8%7Cg.67547%20TRINITY_DN44033_c0_g4_i8%7Cm.67547%20type%3Acomplete%20len%3A261%20(%2B)	TRINITY_DN44033_c0_g4_i8|g.67547	TRINITY_DN44033_c0_g4_i8|m.67547	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44033_c0_g4_i8%7Cg.67550%20TRINITY_DN44033_c0_g4_i8%7Cm.67550%20type%3Acomplete%20len%3A110%20(%2B)	TRINITY_DN44033_c0_g4_i8|g.67550	TRINITY_DN44033_c0_g4_i8|m.67550	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g2_i6%7Cg.66586%20TRINITY_DN44042_c0_g2_i6%7Cm.66586%20type%3A5prime_partial%20len%3A964%20(-)	TRINITY_DN44042_c0_g2_i6|g.66586	TRINITY_DN44042_c0_g2_i6|m.66586	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g2_i6%7Cg.66587%20TRINITY_DN44042_c0_g2_i6%7Cm.66587%20type%3Acomplete%20len%3A584%20(%2B)	TRINITY_DN44042_c0_g2_i6|g.66587	TRINITY_DN44042_c0_g2_i6|m.66587	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ORF%20TRINITY_DN44042_c0_g2_i6%7Cg.66589%20TRINITY_DN44042_c0_g2_i6%7Cm.66589%20type%3Acomplete%20len%3A176%20(%2B)	TRINITY_DN44042_c0_g2_i6|g.66589	TRINITY_DN44042_c0_g2_i6|m.66589	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g2_i6%7Cg.66590%20TRINITY_DN44042_c0_g2_i6%7Cm.66590%20type%3A3prime_partial%20len%3A176%20(%2B)	TRINITY_DN44042_c0_g2_i6|g.66590	TRINITY_DN44042_c0_g2_i6|m.66590	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g2_i6%7Cg.66591%20TRINITY_DN44042_c0_g2_i6%7Cm.66591%20type%3Acomplete%20len%3A134%20(-)	TRINITY_DN44042_c0_g2_i6|g.66591	TRINITY_DN44042_c0_g2_i6|m.66591	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g4_i1%7Cg.66582%20TRINITY_DN44042_c0_g4_i1%7Cm.66582%20type%3A3prime_partial%20len%3A720%20(-)	TRINITY_DN44042_c0_g4_i1|g.66582	TRINITY_DN44042_c0_g4_i1|m.66582	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORF%20TRINITY_DN44042_c0_g4_i1%7Cg.66583%20TRINITY_DN44042_c0_g4_i1%7Cm.66583%20type%3A5prime_partial%20len%3A715%20(%2B)	TRINITY_DN44042_c0_g4_i1|g.66583	TRINITY_DN44042_c0_g4_i1|m.66583	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORF%20TRINITY_DN44052_c0_g4_i4%7Cg.67219%20TRINITY_DN44052_c0_g4_i4%7Cm.67219%20type%3Ainternal%20len%3A912%20(-)	TRINITY_DN44052_c0_g4_i4|g.67219	TRINITY_DN44052_c0_g4_i4|m.67219	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44052_c0_g4_i4%7Cg.67220%20TRINITY_DN44052_c0_g4_i4%7Cm.67220%20type%3A5prime_partial%20len%3A338%20(%2B)	TRINITY_DN44052_c0_g4_i4|g.67220	TRINITY_DN44052_c0_g4_i4|m.67220	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44052_c0_g4_i4%7Cg.67223%20TRINITY_DN44052_c0_g4_i4%7Cm.67223%20type%3Acomplete%20len%3A155%20(%2B)	TRINITY_DN44052_c0_g4_i4|g.67223	TRINITY_DN44052_c0_g4_i4|m.67223	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44059_c0_g2_i2%7Cg.67082%20TRINITY_DN44059_c0_g2_i2%7Cm.67082%20type%3Ainternal%20len%3A448%20(-)	TRINITY_DN44059_c0_g2_i2|g.67082	TRINITY_DN44059_c0_g2_i2|m.67082	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44059_c0_g2_i2%7Cg.67086%20TRINITY_DN44059_c0_g2_i2%7Cm.67086%20type%3A5prime_partial%20len%3A134%20(-)	TRINITY_DN44059_c0_g2_i2|g.67086	TRINITY_DN44059_c0_g2_i2|m.67086	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44059_c0_g2_i2%7Cg.67087%20TRINITY_DN44059_c0_g2_i2%7Cm.67087%20type%3A3prime_partial%20len%3A131%20(%2B)	TRINITY_DN44059_c0_g2_i2|g.67087	TRINITY_DN44059_c0_g2_i2|m.67087	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44071_c0_g2_i7%7Cg.67128%20TRINITY_DN44071_c0_g2_i7%7Cm.67128%20type%3A5prime_partial%20len%3A417%20(%2B)	TRINITY_DN44071_c0_g2_i7|g.67128	TRINITY_DN44071_c0_g2_i7|m.67128	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44071_c0_g2_i7%7Cg.67129%20TRINITY_DN44071_c0_g2_i7%7Cm.67129%20type%3A5prime_partial%20len%3A370%20(-)	TRINITY_DN44071_c0_g2_i7|g.67129	TRINITY_DN44071_c0_g2_i7|m.67129	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44071_c0_g2_i7%7Cg.67130%20TRINITY_DN44071_c0_g2_i7%7Cm.67130%20type%3Acomplete%20len%3A180%20(%2B)	TRINITY_DN44071_c0_g2_i7|g.67130	TRINITY_DN44071_c0_g2_i7|m.67130	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44076_c1_g3_i6%7Cg.68221%20TRINITY_DN44076_c1_g3_i6%7Cm.68221%20type%3A5prime_partial%20len%3A993%20(-)	TRINITY_DN44076_c1_g3_i6|g.68221	TRINITY_DN44076_c1_g3_i6|m.68221	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44076_c1_g3_i6%7Cg.68222%20TRINITY_DN44076_c1_g3_i6%7Cm.68222%20type%3A5prime_partial%20len%3A308%20(%2B)	TRINITY_DN44076_c1_g3_i6|g.68222	TRINITY_DN44076_c1_g3_i6|m.68222	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44078_c1_g7_i1%7Cg.67552%20TRINITY_DN44078_c1_g7_i1%7Cm.67552%20type%3A5prime_partial%20len%3A470%20(-)	TRINITY_DN44078_c1_g7_i1|g.67552	TRINITY_DN44078_c1_g7_i1|m.67552	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44078_c1_g7_i1%7Cg.67553%20TRINITY_DN44078_c1_g7_i1%7Cm.67553%20type%3Acomplete%20len%3A142%20(%2B)	TRINITY_DN44078_c1_g7_i1|g.67553	TRINITY_DN44078_c1_g7_i1|m.67553	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44081_c1_g7_i2%7Cg.67241%20TRINITY_DN44081_c1_g7_i2%7Cm.67241%20type%3A3prime_partial%20len%3A338%20(%2B)	TRINITY_DN44081_c1_g7_i2|g.67241	TRINITY_DN44081_c1_g7_i2|m.67241	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44081_c1_g7_i2%7Cg.67242%20TRINITY_DN44081_c1_g7_i2%7Cm.67242%20type%3Acomplete%20len%3A222%20(-)	TRINITY_DN44081_c1_g7_i2|g.67242	TRINITY_DN44081_c1_g7_i2|m.67242	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORF%20TRINITY_DN44095_c0_g3_i1%7Cg.67833%20TRINITY_DN44095_c0_g3_i1%7Cm.67833%20type%3A5prime_partial%20len%3A622%20(-)	TRINITY_DN44095_c0_g3_i1|g.67833	TRINITY_DN44095_c0_g3_i1|m.67833	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ORF%20TRINITY_DN44095_c0_g3_i1%7Cg.67834%20TRINITY_DN44095_c0_g3_i1%7Cm.67834%20type%3Acomplete%20len%3A361%20(%2B)	TRINITY_DN44095_c0_g3_i1|g.67834	TRINITY_DN44095_c0_g3_i1|m.67834	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44096_c1_g1_i3%7Cg.67387%20TRINITY_DN44096_c1_g1_i3%7Cm.67387%20type%3A3prime_partial%20len%3A894%20(%2B)	TRINITY_DN44096_c1_g1_i3|g.67387	TRINITY_DN44096_c1_g1_i3|m.67387	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORF%20TRINITY_DN44096_c1_g1_i3%7Cg.67388%20TRINITY_DN44096_c1_g1_i3%7Cm.67388%20type%3Acomplete%20len%3A277%20(-)	TRINITY_DN44096_c1_g1_i3|g.67388	TRINITY_DN44096_c1_g1_i3|m.67388	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORF%20TRINITY_DN44096_c1_g1_i3%7Cg.67390%20TRINITY_DN44096_c1_g1_i3%7Cm.67390%20type%3Acomplete%20len%3A140%20(-)	TRINITY_DN44096_c1_g1_i3|g.67390	TRINITY_DN44096_c1_g1_i3|m.67390	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ORF%20TRINITY_DN44103_c0_g5_i8%7Cg.66902%20TRINITY_DN44103_c0_g5_i8%7Cm.66902%20type%3Acomplete%20len%3A509%20(-)	TRINITY_DN44103_c0_g5_i8|g.66902	TRINITY_DN44103_c0_g5_i8|m.66902	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
